year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,56.605375239065339,310,9.0525417445978125,310,25.0,310,0.0023423072545226895,310,0.62216698621762911,521
2012,1,1,51.013443068407611,206,12.189742090032176,206,26.0,206,0.0018926327101129897,206,0.61587430827954903,344
2012,1,2,51.324441067172927,172,13.045516977723107,172,25.5,172,0.0017722935517255948,172,0.72590228469639861,276
2012,1,3,59.025031637074818,94,11.965089519655482,94,25.5,94,0.0019823021166210579,94,0.76157303603534832,173
2012,1,4,47.918060407414444,68,14.07490256033622,68,31.0,68,0.0015034118075780787,68,0.71292120117047697,127
2012,1,5,49.601527689820742,78,13.340727093834563,78,23.5,78,0.0020287021680756761,78,0.76074035190608946,120
2012,1,6,50.603076078718345,62,9.8363017374301478,62,25.5,62,0.0032150440860063845,62,0.75884094271292779,137
2012,1,7,47.78073014249496,78,13.985295740214831,78,30.0,78,0.0018265345657829191,78,0.72353232064806128,165
2012,1,8,46.643199963581864,120,12.865323529696067,120,27.5,120,0.0020721998036863343,119,0.78637239426930994,214
2012,1,9,49.675505644402634,154,12.396512200797401,154,27.0,154,0.0020523574540579461,154,0.79417895810045869,289
2012,1,10,51.171442224688619,192,10.572918410906436,192,28.0,192,0.0021241507928293326,192,0.76324451123634851,353
2012,1,11,51.06000933446586,222,9.7426123278706385,222,28.0,222,0.0022856637932597026,222,0.75988013497978468,390
2012,1,12,51.285739847230275,224,10.367990662480949,224,26.5,224,0.0023473380919763549,222,0.69739865545477508,418
2012,1,13,52.931082981715896,245,12.031388547430424,245,29.0,245,0.0019365609348914858,245,0.74614117550107673,432
2012,1,14,56.815186292501181,294,10.033459980219551,294,27.0,294,0.0018871378930375078,294,0.75718089680125378,499
2012,1,15,53.550363980726942,286,10.162612846659723,286,28.0,286,0.0019700225839676777,286,0.72287347057831353,497
2012,1,16,56.15508885298869,339,8.6756680556108705,339,29.0,339,0.0025006580679126085,339,0.72056231705197049,560
2012,1,17,55.06203414230616,324,9.6367931335825077,324,28.0,324,0.0021767913299993503,324,0.73534979617898677,598
2012,1,18,59.106235579816158,370,9.7102528696487411,370,27.0,370,0.002112259665408945,368,0.67209914472902577,633
2012,1,19,54.692873550674634,482,8.9284083571731472,482,27.0,482,0.0026249179713133965,481,0.62104675160995271,774
