year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,1,55.767504898317682,32,11.050426578434031,32,17.0,32,0.0021593793275335475,32,3.6082542318680035,66
2014,10,2,42.631690679586896,62,6.7522603514306745,62,17.0,62,0.0034409683366040103,62,1.750418202680009,120
2014,10,3,50.060858049216172,93,12.003040040167898,93,18.0,93,0.0025500910746812386,93,1.7367255381263651,182
2014,10,4,50.906414762741655,67,13.82157518869494,67,17.0,67,0.0013158976889546838,67,1.7533761464487034,157
2014,10,5,47.092592592592595,53,11.825899222405971,53,17.0,53,0.0033268576979116078,53,1.3772426486137697,134
2014,10,6,53.934247841074665,66,9.0825539354856168,66,17.0,66,0.0029742521782031676,66,1.7917810019006639,142
2014,10,7,56.387573964497044,83,10.600836428306595,83,17.0,83,0.002224199288256228,83,1.3898320475277584,192
2014,10,8,41.385112900493581,98,11.192073605777725,98,17.0,98,0.001956692235847505,98,1.8559477736013501,182
2014,10,9,47.964530180460486,97,13.979435766388423,97,16.0,97,0.0018148820326678765,97,2.5476716105535138,190
2014,10,10,54.041666666666664,87,10.790337778387924,87,19.0,87,0.0020790020790020791,87,1.7502053024789856,165
2014,10,11,48.025200539906422,110,10.991347164987278,110,15.0,110,0.0027553843390553234,110,1.7109193560847935,205
2014,10,12,39.828140504068266,99,13.425491912581837,99,15.0,99,0.002060875079264426,99,1.7113367351660509,176
2014,10,13,51.361656561937579,60,13.055500026361088,60,17.5,60,0.0018810739357852067,60,1.8321995368382125,145
2014,10,14,52.399419026870007,77,15.285861560307371,77,16.0,77,0.0014942235504209337,77,3.6545722938929628,171
2014,10,15,77.904348226861686,56,11.797156739701549,56,17.5,56,0.0019852020502288039,56,1.7020478998033699,143
2014,10,16,75.70543981481481,73,13.186914816192903,73,21.0,73,0.0013284716922468132,73,1.8279301550954403,153
2014,10,17,57.490429042904289,59,13.739196973566072,59,17.0,59,0.0024331996575496779,59,1.7917803732373954,130
2014,10,18,60.255424063116372,66,12.068391717580043,66,18.0,66,0.0024229761513130769,66,1.7551516876842126,151
2014,10,19,59.9404052443385,93,11.0653064826527,93,19.0,93,0.0021660649819494585,93,1.6617319997179567,187
2014,10,20,49.071158785314999,85,11.627291287424663,85,19.0,85,0.0020226537216828477,85,1.4922954354203353,174
2014,10,21,91.73956869736719,68,9.7752675966469162,68,19.0,68,0.0020036888877878983,68,0.91756170256721092,178
2014,10,22,62.753797468354428,63,11.857032113702795,63,18.0,63,0.0015516537362188648,63,2.2373684581272029,142
2014,10,23,51.717396340050961,57,8.6968089966946156,57,17.0,57,0.0040269495856888405,57,1.7333444363031887,142
2014,10,24,45.113624744376281,67,13.603430208610659,67,18.0,67,0.0020551735040708246,67,1.7804780557998241,127
2014,10,25,62.548065261829308,60,11.46611117858566,60,18.0,60,0.00096604445054229043,60,1.8120615976451908,142
2014,10,26,51.416358445995655,84,14.019009797847112,84,15.0,84,0.0012056214890464236,84,1.8317841395571681,189
2014,10,27,55.707731213872833,75,12.514503936064211,75,16.0,75,0.0020218777541604021,75,1.783919763991999,168
