year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,11,20,34.421684859246881,52,13.193549761498797,52,11.5,52,0.0017507547423670769,52,4.0208432244609273,68
2014,11,21,31.197981745311431,80,22.523006220830879,80,11.0,80,0.0013945157622827021,80,11.632031942566343,110
2014,11,22,36.591175146330485,81,18.13850588055092,81,12.0,81,0.00091988386466208643,81,11.616062984198335,115
2014,11,23,39.722131147540985,67,16.818177483741955,67,12.0,67,0.00087725217626020654,67,4.1742836440529612,98
2014,11,24,37.179165798201282,50,17.842928797416668,50,12.0,50,0.0014771368574842672,50,6.2956629282691994,89
2014,11,25,35.268386668936898,64,17.478269862737179,64,12.0,64,0.00080762068478118976,64,11.242325787895401,95
2014,11,26,35.157580720243914,52,15.005360423038738,52,12.0,52,0.0022202656873853048,52,4.0113398775593812,85
2014,11,27,38.880158425415296,66,17.652989274664677,66,12.0,66,0.0012519570588456915,66,4.0070164122832788,98
2014,11,28,42.0560650887574,65,17.76974235120289,65,12.0,65,0.0014151550238003345,65,4.2440088722978526,91
2014,11,29,40.728395499605298,68,16.791422497748645,68,12.0,68,0.0011468989710600895,68,4.2208429232152564,98
2014,11,30,38.23747591522158,61,17.368123342033467,61,12.0,61,0.0009581848146870568,61,4.1692945856966173,95
2014,12,1,36.133270886114012,46,16.134995755845992,46,12.0,46,0.0015583479666205653,46,4.0890821213189383,65
2014,12,2,35.624963841481055,55,18.513649814913688,55,12.0,55,0.0011144617805165858,55,10.201544238450637,78
2014,12,3,37.122220213342978,49,17.446430608484576,49,12.0,49,0.0010435690060005217,49,4.1206533853620693,75
2014,12,4,33.700906344410875,57,17.93941652843532,57,12.0,57,0.00063791783618269969,57,6.7592546290242161,88
2014,12,5,38.726413722924846,51,17.476314645550307,51,12.0,51,0.0011676938047356471,51,4.2537584793804921,74
2014,12,6,37.716278356907814,62,17.752082202395897,62,12.0,62,0.001404673471866649,62,3.9964169437895039,103
2014,12,7,35.889428918590525,81,17.848037287606118,81,12.0,81,0.0014860848419346122,81,4.2434021457242279,111
2014,12,8,36.426328201072877,60,18.914893991771244,60,12.0,60,0.001472348210480914,60,9.4989038401189614,83
2014,12,9,38.425216237934137,62,17.751090442007218,62,12.0,62,0.0017324299945417098,62,4.0782688629588844,94
2014,12,10,38.445709123757901,45,17.603497111725385,45,12.0,45,0.0012446288339013187,45,7.0443306593680122,73
2014,12,11,42.807480666559485,56,14.174529344485499,56,12.0,56,0.001511381542136171,56,4.0624198711862629,82
2014,12,12,40.907522549409734,70,17.490190357453258,70,13.0,70,0.0010777683870818457,70,11.144725486656222,99
2014,12,13,34.522244897959183,81,17.834683090539308,81,11.0,81,0.0014844455918420034,81,4.0079883771934899,126
2014,12,14,35.842944785276075,83,17.896213388027729,83,12.0,83,0.0012376237623762376,83,6.4836614555008909,147
2014,12,15,35.544873428899692,68,16.091396236522922,68,12.0,68,0.0010979657371287018,68,7.7155205386050589,100
2014,12,16,33.504708409053364,77,17.379869105610037,77,12.0,77,0.0010469559755012302,77,4.0914532856428121,104
2014,12,17,34.335286883542352,46,17.562662963858735,46,12.0,46,0.0018217600382315947,46,4.2928263380102321,78
2014,12,18,36.993539124192388,59,17.466231604417146,59,12.0,59,0.001441021066355589,59,4.514980009387207,96
2014,12,19,36.113639930937062,41,18.051451517688456,41,12.0,41,0.00095596201644254663,41,6.1135948523059147,75
2014,12,20,36.930378655909053,62,17.449348929764909,62,12.0,62,0.0010009695060423404,62,4.0942235481878502,100
2014,12,21,34.731496122959804,62,16.930578731462528,62,12.0,62,0.0016444211675886926,62,4.8154495543654692,91
2014,12,22,37.856094578067669,33,17.563480739554258,33,12.0,33,0.0012424797279623333,33,4.1486978439701518,50
2014,12,23,39.648219441770934,55,17.68243911465699,55,13.0,55,0.0014174344436569809,55,4.0878317778855724,81
2014,12,24,38.256836915508167,68,17.585557301522641,68,12.0,68,0.00095989208656017326,68,5.2375040649154521,134
2014,12,25,37.092462814645309,81,16.096913510988006,81,12.0,81,0.0014842801241397921,81,4.1642603946973038,114
2014,12,26,41.573706591070163,79,15.577070512181168,79,13.0,79,0.0019293047612485357,79,4.0131807358910763,128
2014,12,27,39.566162955211709,72,17.836517043272163,72,12.0,72,0.0010671849171812935,72,4.1021521111604287,110
2014,12,28,34.331119964586101,59,16.555952918301447,59,12.0,59,0.0017159056997911072,59,4.0452151372600218,93
2014,12,29,41.035036719706241,61,16.649056531031519,61,12.0,61,0.0013347570742124934,61,5.9473805784365172,114
2014,12,30,38.583621114948201,73,17.451614710590533,73,12.0,73,0.0016962266396857517,73,6.0427642865651698,119
2014,12,31,36.315039025513208,40,17.82617452483715,40,11.5,40,0.00085599467606042542,40,10.894117317498784,70
