year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,30,40.563512773972917,26,12.191357853917381,26,11.5,26,0.00084046483888385027,26,4.5985130082172656,38
2014,10,1,39.598691804540209,97,18.258037454652531,97,17.0,97,0.00054481067828929448,97,5.2134459815557115,135
2014,10,2,42.464267956144496,88,16.857980674597499,88,17.0,88,0.00081305937053329207,88,6.8582457863819712,126
2014,10,3,44.058166409861322,87,15.785544203909451,87,17.0,87,0.00067430883344571813,87,4.9440863329671219,121
2014,10,4,49.118252340213509,116,14.925176476090524,116,18.0,116,0.00068124331603405981,116,5.3362324761285533,172
2014,10,5,47.361618102252109,79,13.988493265933181,79,20.0,79,0.00089827082865483947,79,4.9837134523615347,119
2014,10,6,44.342500000000001,67,12.952589245933115,67,18.0,67,0.00082644628099173552,67,6.0224103558606945,99
2014,10,7,46.167235494880543,71,15.061629843477913,71,19.0,71,0.0016191210485736315,71,4.8348919956108354,115
2014,10,8,43.151650312221228,83,19.845276983205533,83,19.0,83,0.00064314590224182283,83,7.1386059129358221,120
2014,10,9,37.58427271492598,57,15.331716246709584,57,19.0,57,0.001834862385321101,57,7.0071192446481447,106
2014,10,10,38.64608076009501,65,18.258087949935415,65,18.0,65,0.00085376265398219293,65,4.8765412212942856,98
2014,10,11,42.900266525858626,68,20.354321108402178,68,21.0,68,0.00056366592005422202,68,5.5161271055233012,92
2014,10,12,36.764416315049225,3,27.759133157032419,3,19.0,3,8.1027427784304991e-05,3,4.6022457979447777,7
2014,10,14,40.902983080742807,26,14.543672638036689,26,21.0,26,0.00085957989698865617,26,7.481029455830523,37
2014,10,15,38.137666784087607,62,18.279911762704575,62,20.0,62,0.0010409117558773328,62,8.0485322562941004,108
2014,10,16,45.784354136077745,66,16.319774688015535,66,18.0,66,0.00055222216701315049,66,7.3787489303687357,99
2014,10,17,44.466844750032521,52,20.522662346626639,52,19.5,52,0.00052529489169860204,52,8.4394591762901925,86
2014,10,18,42.379637618636757,77,18.742020398313883,77,20.0,77,0.00095757923968208371,77,7.7600053294565612,124
2014,10,19,37.92442748091603,101,18.80245062358448,101,19.0,101,0.00048285852245292128,101,7.8422864078092225,124
2014,10,20,46.229416282642092,67,11.868534493070744,67,18.0,67,0.0013953812879369289,67,5.9574543906567738,94
2014,10,21,44.502803738317759,67,23.346991967298138,67,20.0,67,0.00062833804586867733,67,5.9155594768116799,98
2014,10,22,45.789650054622811,86,19.991698374030921,86,21.0,86,0.0007417902372371546,86,6.8544504477407786,117
2014,10,23,46.565377532228361,91,15.864020093237345,91,19.0,91,0.00079884965649464773,91,4.8686774923487022,127
2014,10,24,51.235640648011781,79,16.223774109406406,79,20.0,79,0.0010203113135914957,79,6.6526457642763397,106
2014,10,25,44.643200059923487,88,18.569475366488913,88,17.0,88,0.00072458654832190561,88,6.2414286591506087,128
2014,10,26,45.062167488976357,80,17.406063718329989,80,22.0,80,0.00050133531705206732,80,5.7120152013398666,119
2014,10,27,40.84474123539232,89,16.170927698621163,89,15.0,89,0.0006776379477250726,89,7.4334986422633804,118
2014,10,28,48.303013575278484,68,19.737429265675893,68,17.5,68,0.00077624572665082052,68,6.7946031105155136,100
2014,10,29,39.62012944128913,53,19.727173429139974,53,22.0,53,0.00071730865791550099,53,5.754239221008417,86
2014,10,30,42.319407008086252,53,19.027950348969544,53,19.0,53,0.00064700490645387394,53,4.7499156052697655,96
2014,10,31,44.529335912314636,57,18.968040438792027,57,20.0,57,0.0012997035051378904,57,5.5176474089822589,83
