year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,9,20,176.68409753077475,2,31.599728886298351,2,14.0,2,0.00099657826274945145,2,6.5588432563857246,3
2014,9,21,21.473239436619718,9,9.6609579192330148,9,8.0,9,0.00096509570532411131,9,2.7005093244860547,15
2014,9,22,29.484380652431096,8,12.057785932033074,8,11.0,8,0.00084046483888385027,8,7.253155447972274,11
2014,9,23,62.268874907475947,7,9.9193578992715796,7,32.0,7,0.00050963204566303129,7,5.3497107090589671,9
2014,10,0,45.27638372126561,94,18.346539011477677,94,19.5,94,0.0012911101189443548,94,6.0536874677354238,138
2014,10,1,46.685920577617331,63,21.015467303486435,63,21.0,63,0.00046283439785244838,63,5.0228120188780512,111
2014,10,2,46.565377532228361,55,18.103620409423623,55,20.0,55,0.00059834173861013763,55,6.0503984455570201,90
2014,10,3,54.997299729972994,29,14.321541299832454,29,22.0,29,0.0007821505022229541,29,4.7318176794471141,44
2014,10,4,56.259106829448534,26,19.132646293807703,26,23.5,26,0.0024123938814283024,26,6.5645850417273408,48
2014,10,5,69.993482255385814,20,9.7340900843173195,20,22.5,20,0.00078486529503697579,20,8.1087418525608008,30
2014,10,6,40.048942216608779,33,15.112633322595801,33,21.0,33,0.0019165766456424017,33,5.9577943140517959,54
2014,10,7,47.934329674891671,52,20.744094870499929,52,19.0,52,0.0015971668468056873,52,8.2223964589744227,94
2014,10,8,37.055671829217246,67,16.81116416868473,67,19.0,67,0.0011619462599854757,67,7.8065650211913269,107
2014,10,9,43.760609357997822,73,19.973738405856157,73,19.0,73,0.00080879974118408277,73,7.2514061485833947,106
2014,10,10,43.772071844168984,63,15.178057498081339,63,17.0,63,0.00091268634012777611,63,6.8653028128214695,98
2014,10,11,49.665306122448982,83,17.288705778361244,83,18.0,83,0.00095111280197831465,83,5.9735620712736024,114
2014,10,12,46.515033295217599,61,15.003196198373042,61,22.0,61,0.00072098053352559477,61,6.5734762016867796,95
2014,10,13,55.670599803343165,75,17.561281048636967,75,22.0,75,0.0016125316747293251,75,4.9341074852082096,128
