year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,3,11,62.880820162323793,215,9.8057264915618134,215,38.0,215,0.0025497512437810945,215,0.80655026699242138,362
2012,3,12,62.849422507769603,206,9.4163535651847603,206,36.0,206,0.0020500575176719705,206,0.80414509998296657,369
2012,3,13,64.101040118870728,219,8.7784359250376518,219,38.0,219,0.0030800821355236141,219,0.8057567003601499,397
2012,3,14,59.647486712183621,206,9.1970391365129096,206,37.0,206,0.0024919697217089289,206,0.80453830177113916,379
2012,3,15,63.283095861993665,246,9.1659399073361509,246,38.5,246,0.0028348783666262232,246,0.80406492308114896,450
2012,3,16,65.810321012330661,302,10.265733152079033,302,37.5,302,0.0030857373925696893,302,0.80579668646230096,512
2012,3,17,64.352426867043505,344,9.9403587930198967,344,38.5,344,0.0029159574472678376,344,0.80402895908815286,538
2012,3,18,67.143777203407481,354,9.7196886389093429,354,38.0,354,0.0026202413904104806,354,0.80389188920832222,600
2012,3,19,70.337760070827798,349,8.5250048035495176,349,39.0,349,0.0033898305084745762,349,0.80297261264051367,616
2012,3,20,77.353587075424514,438,8.558582432420426,438,42.0,438,0.0029765161182584337,438,0.80377015691395504,726
2012,3,21,85.009471432936138,465,8.277609774091383,465,49.0,465,0.0036900369003690036,465,0.8003567882550493,706
2012,3,22,80.974979491386378,437,7.8973735962452132,437,44.0,437,0.0034494269500389453,437,0.80343977514123932,745
2012,3,23,71.835641735918742,353,8.9128135737855825,353,40.0,353,0.0024958402662229617,353,0.80437075776810851,590
2012,4,0,67.109114871019642,252,9.1100305953233232,252,39.0,252,0.0028015128718901403,252,0.80241940420946944,457
2012,4,1,65.59582542694497,171,8.8898417460874839,171,38.0,171,0.0026660572821450334,171,0.80331353349214574,311
2012,4,2,59.420500076671289,142,12.745014039255235,142,36.0,142,0.0019537817944483993,142,0.80925508688086079,245
2012,4,3,61.851971557853908,63,13.469562677773263,63,39.0,63,0.0030661410424879547,63,0.80710543312572347,132
2012,4,4,58.520000000000003,51,9.8951737837511651,51,38.0,51,0.0022850998050944283,51,0.80560786531960138,107
2012,4,5,60.909651354182252,52,10.855818480115571,52,35.5,52,0.0023509772575164263,52,0.80682985185362599,99
2012,4,6,56.087262872628727,55,15.172201740565981,55,36.0,55,0.0027540622418066648,55,0.80921797690253472,101
2012,4,7,56.761658031088082,93,10.061023037880465,93,35.0,93,0.0017575880484012709,93,0.80798595939294837,142
2012,4,8,58.52645745922478,92,9.4037108151074289,92,34.5,92,0.0020290010515466436,92,0.80420373432467684,169
2012,4,9,58.358913133280225,134,13.300224052811677,134,37.5,134,0.0020433914676470264,134,0.80715372791953044,246
2012,4,10,57.759006114187557,168,9.6671883481034673,168,37.0,168,0.0022453698466107885,168,0.80904085544376236,312
2012,4,11,59.321001707455892,173,11.443706254965427,173,38.0,173,0.0022433596554199569,173,0.80350679430658312,317
2012,4,12,64.101110931562147,172,8.8810452557172024,172,38.0,172,0.0025076274566420993,172,0.80771487646958284,330
2012,4,13,62.911339244050396,231,9.2177735019165574,231,38.0,231,0.0024653897212213163,231,0.80153380288390053,413
2012,4,14,61.884678369981501,232,9.4412057342421427,232,38.0,232,0.0023825791715186692,232,0.80408068757461482,433
2012,4,15,59.963096960926194,233,10.030166213968748,234,36.0,233,0.0026572344632046262,234,0.80402790296303916,427
2012,4,16,64.032204020848852,267,10.122461766364633,267,38.0,267,0.0025432965968269347,267,0.80352347954177905,448
2012,4,17,61.92848484848485,311,10.043109659160185,311,38.0,311,0.0025741769407939302,311,0.80402355819725468,515
