year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2014,10,0,49.659984579799534,115,8.9579139448170118,115,17.0,115,0.001820364847592858,115,1.3012873103681764,253
2014,10,1,45.689573459715639,69,13.123759575989705,69,18.0,69,0.0022799817601459188,69,1.5368700190472679,158
2014,10,2,47.087940825683575,56,14.074082627090593,56,17.0,56,0.001487977312181866,56,1.5149601451407551,120
2014,10,3,62.411829536829536,44,8.1500833213852317,44,19.5,44,0.0018611729393188639,44,1.5847174473951271,100
2014,10,4,43.804741482010961,41,14.071684812561434,41,20.0,41,0.002060875079264426,41,0.93250033532215104,103
2014,10,5,55.634798587939457,41,13.7453081045891,41,18.0,41,0.0015664825828377231,41,1.7560655668079601,83
2014,10,6,48.706887774240911,48,14.133046476461701,48,18.5,48,0.0021460057993351648,48,1.8277177848092032,84
2014,10,7,54.848662207357862,45,13.48616571668321,45,17.0,45,0.00092160533949030374,45,2.4671427065387315,105
2014,10,8,59.157422464077392,62,9.7419148190427691,62,17.0,62,0.0021625422065621692,62,1.7915673030343058,134
2014,10,9,42.702246344037391,65,15.363521321703548,65,15.0,65,0.001394169835234474,65,1.7755255573564408,139
2014,10,10,51.645580538348355,68,12.546735302321823,68,16.0,68,0.0024267955695217057,68,2.0254446386599914,154
2014,10,11,44.177052868494137,94,15.073827410785503,94,16.0,94,0.0014165098074152699,94,1.7929669412193281,200
2014,10,12,37.623688155922039,63,15.669751915127884,63,15.0,63,0.0015507192128763167,63,2.5861925823571634,137
2014,10,13,44.789991445680066,85,13.425491912581837,85,18.0,85,0.0020252025202520253,85,1.8309348664734046,169
2014,10,14,62.028462998102469,83,11.521130754108395,83,21.0,83,0.0016392274249875276,83,1.9536226157485934,181
2014,10,15,54.374282147315853,113,11.969615840908558,113,16.0,113,0.0020809988794621417,113,1.7144697519954972,225
