year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,68.068385299700978,200,6.4526464447913465,200,34.0,200,0.0036352704251700306,200,3.056329945180229,451
2012,1,2,75.460487225193106,167,8.1842930295541887,167,35.0,167,0.0036775994224274092,166,3.0103911687965286,413
2012,1,3,65.305248618784532,167,8.4377131152479059,167,35.0,167,0.0025298988040478379,167,2.9953175387412285,410
2012,1,4,65.05549845837615,141,11.669260234725142,141,34.0,141,0.0017771459036786919,141,3.1322151419981674,351
2012,1,5,59.037462485079828,146,10.500171011627014,146,33.0,146,0.0014361276302995497,146,3.0824790968620461,385
2012,1,6,64.373802593954252,144,9.4526747506900648,144,33.0,144,0.0024349316476405267,144,3.1740246304682596,371
2012,1,7,70.869379205917369,192,9.5159939775657563,192,35.0,192,0.0030424308111521112,192,3.136080698589744,485
2012,1,8,74.97622192866578,209,9.1528912952127115,209,33.0,209,0.0021281447138405411,209,3.1608682714369416,530
2012,1,9,61.286904015141033,162,10.66367324969362,162,33.0,162,0.0018755328218243818,161,3.2143775415135432,351
2012,1,10,75.65995247568523,148,8.661680647365241,148,35.5,148,0.0037732613260937796,148,3.1717631973867926,401
2012,1,11,63.486504227751666,134,11.629216800716645,134,33.0,134,0.0022488917520684,134,3.2529034583672245,377
2012,1,12,69.195830579190897,138,9.2594565207559221,138,33.0,138,0.0019461919041474478,138,3.0939623928479736,369
2012,1,13,60.181363352095062,163,10.562514655529277,163,33.0,163,0.0015962263581664323,162,3.2522902887001006,390
2012,1,14,61.922434599658608,192,10.727623028314078,192,33.5,192,0.0030863724970311675,192,3.1648023035442496,493
2012,1,15,63.262615829221851,206,8.5070820522402784,206,31.0,206,0.0027056277056277055,205,3.1337512224979238,476
2012,1,16,75.949916616269917,186,7.4745639202195981,186,35.0,186,0.0023043888132397612,185,3.0894993507770758,452
2012,1,17,74.410871048478128,144,10.474040458311176,144,33.0,144,0.002249819890781336,144,3.1324370119186984,370
2012,1,18,65.118971061093248,151,12.700431813348622,151,31.0,151,0.0016711229946524064,151,3.2147214680999574,359
2012,1,19,65.304317548746525,141,9.5786533718479916,141,33.0,141,0.002320522117476432,137,3.0806164321669693,325
2012,1,20,67.769999999999996,141,10.058185606755526,141,38.0,141,0.0026154401154401155,139,3.151086496114738,365
2012,1,21,66.194950088079864,203,9.9773581299793364,203,35.0,203,0.0030120481927710845,203,3.1726179045675047,463
2012,1,22,70.000047314420925,182,9.9256723731495331,182,33.0,182,0.0021809186267528436,182,3.0928416923968216,413
2012,1,23,66.591850828729278,149,9.809530175281127,149,33.0,149,0.0020342454586934041,148,3.1612008262488502,384
2012,1,24,70.491448791035978,133,9.4312081624902877,133,35.0,133,0.002014605892722236,133,3.2100333705317809,355
