year,month,day,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,1,108.89759252818806,492,11.749743789216843,492,25.0,492,0.0055262232149303576,492,3.2930289603312546,1133
2012,1,2,99.83365409350067,532,9.4300254758030988,532,26.0,532,0.0058137678946915778,530,3.8298269211079208,1196
2012,1,3,93.464611134721622,440,7.4226481951022212,440,25.5,440,0.0058575240083155889,440,3.5683695250661036,999
2012,1,4,101.68429895122696,379,9.0620451522310486,379,26.0,379,0.0053262316910785623,379,1.8805141600248714,984
2012,1,5,99.809836065573776,399,7.311659104766794,399,27.0,399,0.0062646828504306969,399,2.088408650349229,990
2012,1,6,98.506789788158613,411,9.4317184456404615,411,23.0,411,0.0054811982154238372,411,3.4750359503083064,1016
2012,1,7,95.848369569652903,448,9.6552590863632908,448,23.5,448,0.005425259579125102,448,3.8154537053152295,1093
2012,1,8,100.59265442404006,507,6.8255458146166221,508,27.0,507,0.0053493501008868658,507,3.2451878074920972,1214
2012,1,9,103.84496947817777,376,9.1519738763510112,376,25.0,376,0.0053669896147615064,376,3.6851947473524396,892
2012,1,10,99.834914611005686,365,8.1088217161234937,365,27.0,365,0.0054442732408834108,365,3.5764648027544408,957
2012,1,11,96.856101691036827,402,9.9189591816603269,402,24.0,402,0.0056476422241608891,401,2.2905181884187882,1075
2012,1,12,86.545996816318436,384,9.7153988774113227,384,24.0,384,0.0049681778369394221,384,3.8970867166277379,1013
2012,1,13,93.229995627459559,369,10.487765015895866,369,22.0,369,0.0049078920477630301,368,3.4381804913335134,1018
2012,1,14,84.610062893081761,431,8.8772495958224074,431,24.0,431,0.0052874788945170177,431,3.4823742076412998,1146
2012,1,15,98.219432314410483,509,6.5172313585706929,509,24.0,509,0.0060983189597310587,508,3.1324332305005487,1241
2012,1,16,87.012518497784725,498,6.6903917507961239,498,24.0,498,0.0053595697988508047,498,2.7272310991201572,1199
2012,1,17,93.039301310043669,411,3.7675268571038032,411,33.0,411,0.0066211171374233992,411,1.2417132745783206,1038
2012,1,18,101.15141994128274,364,7.6716063284360789,364,24.0,364,0.0061860357851017071,364,3.7764243576071106,890
2012,1,19,106.33188446516468,398,7.7001292986445566,398,27.0,398,0.0062763861410891882,398,3.7748694460959218,1004
2012,1,20,99.129224030037548,391,12.056024753341543,391,22.0,391,0.005534417156693186,391,3.9274951511573892,953
2012,1,21,100.21722846441948,515,6.8039071205080024,515,26.0,515,0.0063624296242046959,515,3.2530594432712929,1297
2012,1,22,89.067819465216971,430,6.8286974732272743,430,25.5,430,0.0052761651233440522,430,3.6753273273785831,1071
2012,1,23,99.061394380853272,383,7.1482411974706164,384,29.0,383,0.006469975889364819,384,3.3722469690888461,966
2012,1,24,102.31762376237624,365,9.208957833904174,365,27.0,365,0.0055831265508684861,365,3.7339041174590619,1008
2012,1,25,93.412268443288923,350,10.367918400998125,350,26.0,350,0.0056522572555116855,350,3.4960182892212739,964
2012,1,26,98.598445595854926,373,9.5717495860367254,373,23.0,373,0.00548188754722572,373,3.4331301433385191,954
2012,1,27,97.790045248868779,379,8.9412449682598218,379,25.0,379,0.0058989140635473921,377,3.9080008019650103,968
2012,1,28,92.902705268153767,445,10.29604564185882,445,24.0,445,0.0049855680923642093,445,3.8723690090137408,1119
2012,1,29,93.601662214306913,483,9.1077980377797676,483,24.0,483,0.0053144417247222749,482,3.4499464436461595,1261
2012,1,30,96.290130919441765,364,7.860396205651444,364,29.0,364,0.0053809865342580813,364,3.7351848186710299,867
2012,1,31,98.265136581244718,347,12.094914307049908,347,22.0,347,0.0057067603160667248,347,2.8087670145832844,841
2012,2,1,104.70951417004049,349,7.7833321261738959,349,27.0,349,0.0056565656565656566,349,3.3535258612773866,838
2012,2,2,96.736154654720494,366,9.7017125434240885,366,25.0,366,0.005675675701000301,366,3.4511655656364493,880
2012,2,3,101.77707409017003,316,9.7520058228086786,316,27.0,316,0.0057063136611288116,316,3.3827126574217519,856
2012,2,4,86.439405048706405,421,11.168070076067316,421,24.0,421,0.0052202969266839615,420,3.9908174622972985,1081
2012,2,5,94.138706654170562,398,8.1695265611942478,398,26.0,398,0.0045854681848942497,398,3.6133148084165332,1042
2012,2,6,87.276492925486423,360,8.8273115604619061,360,24.0,360,0.0052315442743654334,359,3.447575894350873,934
2012,2,7,77.764692218805436,386,9.8132396887247424,386,23.5,386,0.004895763111563145,384,4.0117341707431589,998
2012,2,8,99.025069976877205,409,11.483445799336634,409,25.0,409,0.0053458068827263614,409,4.0474863318740049,1024
2012,2,9,96.490403159151441,407,7.9333712527405229,407,29.0,407,0.0053005998047147441,407,3.5142528310315497,1144
2012,2,10,104.21215252660949,467,5.0684933810821322,467,36.0,467,0.0049389367816091954,467,3.1745101990152897,1123
2012,2,11,90.505863637244659,478,6.4170743290881642,478,25.0,478,0.005216448750084683,475,3.6386677226861552,1258
2012,2,12,103.91382134307673,525,7.6763455141453791,525,26.0,525,0.006029285099052541,525,3.4186988602812614,1321
2012,2,13,90.813101716511127,354,10.984650255224382,354,23.5,354,0.0053582453848349757,354,3.8775114408445921,961
2012,2,14,95.783354320071382,350,7.1427534996379594,350,26.0,350,0.0050777312061851508,350,3.7643539127592032,941
