year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,91.684968475494017,914,8.3786281577567969,914,36.0,914,0.0031531558699088922,914,0.77066151181335463,1543
2012,1,1,91.174791307664066,632,9.1505637746817516,633,38.0,632,0.0023837902264600714,633,0.7720739667462887,1120
2012,1,2,90.446430801012468,540,9.727318737103154,540,42.0,540,0.0025170503093284841,540,0.7754472782404489,891
2012,1,3,95.194278903456492,369,9.1412898657385409,369,44.0,369,0.002162421912542047,369,0.77440969830962025,650
2012,1,4,87.963579369416848,252,9.6686156348087167,252,42.0,252,0.0023958132276943088,252,0.76261298747493722,470
2012,1,5,66.759900661570754,230,12.02716122824846,230,35.0,230,0.0022170959818004661,230,0.78052650974673987,395
2012,1,6,64.062602965403627,179,10.402190336562434,179,32.0,179,0.0025185577942735951,179,0.76875441203163697,374
2012,1,7,56.25986842105263,211,12.236246903478115,211,33.0,211,0.0024547203609102367,211,0.72946800321514382,418
2012,1,8,53.065993265993264,315,11.422992730966444,315,34.0,315,0.0023597035665002424,314,0.77328703300656565,555
2012,1,9,57.062540332857715,386,12.038841094048912,386,33.0,386,0.0021336623892362306,386,0.80182350151033754,716
2012,1,10,58.42135239713906,472,11.476598159333921,472,33.0,472,0.0021221794427851493,472,0.76874862654203946,860
2012,1,11,59.314589665653493,555,9.4845111318537505,555,35.0,555,0.0023714243367422556,555,0.77705749806186664,971
2012,1,12,63.904124860646597,607,9.7183225686776655,607,35.0,607,0.0022820629849383844,605,0.76382952426189044,1113
2012,1,13,66.293708033452617,662,9.9860545549767679,662,36.0,662,0.0022949315126778321,662,0.7837267412352773,1142
2012,1,14,68.175761113441311,750,9.4414786114909717,750,35.0,750,0.0024169462684276288,750,0.78533252815058563,1305
2012,1,15,69.72805755395683,779,8.8252520314377971,779,36.0,779,0.0024410089503661514,779,0.77195230673725856,1379
2012,1,16,72.014835164835162,911,8.2598550509289677,911,37.0,911,0.0028853089685020438,911,0.77148884382998872,1546
2012,1,17,69.898082180976914,900,8.578485847081593,901,36.0,900,0.0027709054923305294,901,0.77488448223871986,1593
2012,1,18,69.455315829976627,996,9.4719534214265799,996,35.0,996,0.0025705709338559274,994,0.76439630516575741,1695
2012,1,19,67.321809219003342,1160,8.1884398276222754,1160,35.0,1160,0.0030447445062218694,1159,0.76389910721365417,1897
2012,1,20,68.210529601065303,1222,8.4120220294006458,1222,35.0,1222,0.0027637782474394406,1221,0.76258140875440794,1951
2012,1,21,75.854898313074514,1174,7.9694417239193793,1174,37.0,1174,0.0031529040102048949,1174,0.77440511582331284,2003
2012,1,22,82.013122576796903,1061,8.109138293773583,1061,36.0,1061,0.0029884198729921555,1061,0.76420361233667522,1750
2012,1,23,85.525179856115102,1033,8.2097494202214705,1033,37.0,1033,0.0034259145968432644,1033,0.76448743680142206,1730
2012,2,0,79.043325858398362,774,9.0688459974070064,774,36.0,774,0.0026435415373515401,774,0.76366260563090105,1368
2012,2,1,85.458623021503399,644,9.2862338560564694,644,39.0,644,0.0022869682635892419,644,0.77338381169233961,1171
2012,2,2,79.721991701244818,429,9.6172907362331532,429,37.0,429,0.0021593090211132438,429,0.78583299764829406,841
