year,month,hour,average_rtt,average_rtt_n,download_throughput,download_throughput_n,minimum_rtt,minimum_rtt_n,packet_retransmit_rate,packet_retransmit_rate_n,upload_throughput,upload_throughput_n
2012,1,0,108.32022471910112,79,2.5000019832974623,79,54.0,79,0.0082207868467410444,79,0.42720355589681952,139
2012,1,1,99.72995814100824,60,2.2754808668122921,60,47.5,60,0.0123798247738614,60,0.44163979988044888,112
2012,1,2,109.4873949579832,43,2.5067128670288348,43,54.0,43,0.011796042617960426,43,0.4832929543106802,82
2012,1,3,147.39578054198319,26,2.8915997961413296,26,58.5,26,0.014514773000240212,26,0.46423671206809514,54
2012,1,4,120.50900900900901,27,1.5134496159648434,27,64.0,27,0.013888888888888888,27,0.43874603816052105,48
2012,1,5,121.63427697470885,20,1.977825229976296,20,56.5,20,0.012123695249243976,20,0.54895271078552865,45
2012,1,6,151.35098206660973,19,1.3625551920042687,19,55.0,19,0.020522388059701493,19,0.39308615326254515,53
2012,1,7,105.13876319758673,43,2.8049927711107121,43,58.0,43,0.0089285714285714281,43,0.48926526262357878,90
2012,1,8,76.776391554702499,57,3.9797396101251183,57,51.0,57,0.0082041932543299913,57,0.53868497119451453,109
2012,1,9,94.620855933439316,54,2.8157386444168484,54,43.5,54,0.01331050210600619,54,0.58512419382234315,119
2012,1,10,103.95422966898242,71,2.0950430746997033,71,58.0,71,0.01049195616693868,71,0.48380831073079256,140
2012,1,11,116.99962129818981,88,1.8442409546713034,88,60.0,88,0.011954572624028692,87,0.48287647400398953,158
2012,1,12,96.670535972508887,68,2.9735731387669944,68,53.0,68,0.013567888470477327,68,0.46519481056157808,138
2012,1,13,115.87855316039459,102,2.4250104146579758,102,53.0,102,0.006487690152121698,102,0.45950544046734704,193
2012,1,14,117.98473512211902,88,2.3268406110629174,88,54.5,88,0.011074197120708749,87,0.44460536631526693,197
2012,1,15,104.23940469571912,82,2.3746719755533343,82,54.0,82,0.012453288761454906,82,0.44667864414048047,176
2012,1,16,109.44862155388471,145,1.7505073930448778,145,59.0,145,0.012332245194051506,145,0.44806726993659385,232
2012,1,17,107.72727272727273,137,2.1251761539593241,137,53.0,137,0.010335917312661499,137,0.44429177072721548,235
2012,1,18,100.18477188766543,122,2.6599041021444281,122,60.5,122,0.012546517165944187,122,0.46479252624293366,218
2012,1,19,130.8679463128513,138,2.580043436684734,138,80.0,138,0.011236921720960403,138,0.49725915596889975,262
2012,1,20,133.38959306204137,115,1.4306677024477259,115,86.0,115,0.011948529411764705,115,0.4349422773922651,222
2012,1,21,149.22050059594756,133,1.5903543802112479,134,90.0,133,0.014041168624852392,134,0.45557029048433451,228
2012,1,22,136.66537407914709,120,2.3186261204904826,120,77.5,120,0.01258385128866191,120,0.52153445853109692,223
2012,1,23,112.5958904109589,89,2.3337037904591407,89,62.0,89,0.011842105263157895,89,0.47193375153020989,170
2012,2,0,107.75070821529745,77,3.2866217709551648,77,54.0,77,0.0075289865984038548,77,0.53978349112842428,130
2012,2,1,92.361022364217249,67,2.5697908187336367,67,60.0,67,0.0092735703245749607,67,0.53216133903118612,122
2012,2,2,109.38899969123696,34,1.9791932267884613,34,55.5,34,0.012778893228272154,34,0.47269593646576458,67
2012,2,3,69.322842155460179,41,2.5334431360090073,41,46.0,41,0.010752688172043012,41,0.48949981019989086,83
2012,2,4,117.82888888888888,29,3.6338000541390905,29,66.0,29,0.011335254562920269,29,0.60658681497310707,62
2012,2,5,99.374221296020949,46,2.7079612306547456,46,62.0,46,0.010208365685138582,46,0.46773260999436117,86
2012,2,6,118.34666386689238,36,1.4271034178248634,36,62.0,36,0.011355940968314672,36,0.47301061232661323,76
2012,2,7,117.78839389051407,42,2.9404235449811962,42,51.0,42,0.009687790484474804,42,0.45651676897401505,82
2012,2,8,92.10698552548773,55,2.7579765880211404,55,52.0,55,0.0087045570916538667,55,0.42906908145111633,115
2012,2,9,100.20394260071355,56,2.7591938019033533,56,51.5,56,0.0091240562800274545,56,0.42769896937248675,100
2012,2,10,105.05429864253394,77,2.907821679729953,77,54.0,77,0.0086333040678958153,77,0.53383729977696537,130
2012,2,11,107.35353535353535,73,2.882332725181,73,51.0,73,0.010880000000000001,73,0.55809082496522788,144
2012,2,12,99.580801944106923,71,2.5150634868205821,71,41.0,71,0.0082159624413145546,69,0.52279598048676623,149
2012,2,13,113.8743842364532,71,2.4884751500047386,71,54.0,71,0.0072697899838449114,71,0.46821953380858566,133
2012,2,14,94.633964027096468,69,2.7984313613647127,69,53.0,69,0.0080831408775981529,69,0.54425634731565542,164
2012,2,15,109.63269345808212,92,2.0218205597523289,92,59.0,92,0.013383241629269982,92,0.52393185971930067,175
